clientID,Type,age,gender,Dependent_count,Educational_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_count,Month_Inactive_12_month,Contacts_count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Average_Utilization_Ratio,geography
ID_000181,Premium,57,M,2,High School,Married,$40K - $60K,Silver,36,1,3,2,25000,892,19017,540.21,4849,162,140.17,0.684,Canada
ID_000182,Gold,79,M,2,Post-Graduate,Single,$60K - $80K,Gold,3,5,0,1,15000,3188,17418,-587.07,17843,22,-25.89,0.352,UK
ID_000183,Standard,40,F,2,Uneducated,Married,Less than $40K,Platinum,23,4,5,4,3000,8106,3325,-187.1,1596,87,-7.81,0.197,USA
ID_000184,Gold,46,F,0,Uneducated,Divorced,$60K - $80K,Blue,4,5,2,8,7500,153,2027,-741.14,28414,64,-7.21,0.178,Canada
ID_000185,Premium,48,F,1,Unknown,Single,$80K - $120K,Platinum,28,2,4,7,2000,4357,15996,3661.75,46075,16,132.72,0.065,USA
ID_000186,Premium,24,M,5,Uneducated,Married,$80K - $120K,Platinum,14,1,1,7,15000,3921,15247,2368.93,32264,171,18.79,0.475,UK
ID_000187,Standard,57,M,4,Unknown,Married,Less than $40K,Silver,6,2,2,0,25000,5945,2774,1844.8,11268,12,29.87,0.793,USA
ID_000188,Gold,50,F,5,High School,Married,$80K - $120K,Blue,6,3,2,8,7500,9,6154,4239.62,31901,18,124.52,0.142,USA
ID_000189,Gold,38,M,0,Uneducated,Single,$40K - $60K,Platinum,41,1,0,7,25000,7496,17860,-522.08,17667,155,76.2,0.723,UK
ID_000190,Standard,19,F,4,Post-Graduate,Divorced,Less than $40K,Gold,37,4,2,2,2000,3339,8781,-776.99,5790,65,28.47,0.487,UK
ID_000191,Gold,35,F,5,Unknown,Unknown,Less than $40K,Gold,7,4,2,7,25000,6164,5865,1544.55,49933,89,-35.42,0.317,Canada
ID_000192,Gold,64,F,0,Uneducated,Married,Less than $40K,Platinum,13,3,2,8,7500,7465,5941,584.12,24344,45,-41.99,0.751,Canada
ID_000193,Premium,50,F,0,High School,Single,$60K - $80K,Platinum,1,2,0,1,10000,1867,13782,1854.91,4720,179,12.46,0.474,USA
ID_000194,Gold,54,M,0,Post-Graduate,Unknown,$60K - $80K,Platinum,24,4,5,0,25000,9981,3988,4420.58,19055,69,8.66,0.521,USA
ID_000195,Gold,51,F,4,Post-Graduate,Married,Less than $40K,Platinum,34,2,2,0,7500,5721,17886,1677.55,18882,156,82.4,0.187,USA
ID_000196,Standard,37,M,5,High School,Single,$80K - $120K,Gold,52,1,1,0,5000,4337,7308,27.19,2625,38,39.28,0.716,UK
ID_000197,Standard,52,F,5,Uneducated,Divorced,$40K - $60K,Silver,10,5,2,4,2000,7771,4690,3787.0,29206,116,86.46,0.905,USA
ID_000198,Platinum,68,F,3,Graduate,Married,$40K - $60K,Platinum,55,1,0,1,5000,9741,9777,1332.75,5423,65,16.41,0.068,Canada
ID_000199,Premium,67,F,0,Uneducated,Single,$60K - $80K,Blue,6,2,5,3,25000,5784,19395,3530.27,32928,128,133.38,0.295,Canada
ID_000200,Gold,78,F,2,Unknown,Married,$120K+,Silver,4,3,0,0,7500,678,13254,-151.65,16795,76,-30.96,0.129,UK
ID_000201,Gold,71,M,1,Unknown,Single,Less than $40K,Gold,8,1,3,1,5000,4295,6161,1022.94,25918,151,49.88,0.039,UK
ID_000202,Platinum,35,M,3,Uneducated,Divorced,$120K+,Platinum,46,4,3,6,3000,1725,17973,-864.37,37255,189,132.39,0.088,USA
ID_000203,Gold,63,M,3,Unknown,Divorced,$40K - $60K,Platinum,48,1,5,8,10000,2510,2278,412.6,41379,121,86.72,0.348,Canada
ID_000204,Premium,79,M,4,Graduate,Single,$60K - $80K,Platinum,15,1,5,5,7500,1384,8651,2882.09,33153,181,-34.96,0.55,UK
ID_000205,Platinum,41,F,3,Graduate,Unknown,$60K - $80K,Platinum,45,1,1,9,3000,994,822,758.87,5911,35,121.39,0.041,USA
ID_000206,Premium,25,M,5,Post-Graduate,Divorced,$60K - $80K,Blue,12,3,5,9,15000,5811,11527,-164.75,26005,162,-3.08,0.326,USA
ID_000207,Platinum,78,M,4,Unknown,Married,$60K - $80K,Platinum,39,2,4,4,10000,4852,7020,-662.56,30743,35,52.59,0.567,USA
ID_000208,Platinum,47,F,4,Uneducated,Divorced,$60K - $80K,Gold,47,3,3,9,7500,339,6143,2616.53,29949,44,10.15,0.538,USA
ID_000209,Standard,61,M,2,Post-Graduate,Married,Less than $40K,Blue,6,4,2,6,3000,9910,13222,-537.45,24004,176,33.09,0.957,UK
ID_000210,Premium,70,M,0,Graduate,Divorced,$120K+,Silver,53,2,0,8,25000,2595,17137,3792.8,44890,142,139.36,0.813,Canada
ID_000211,Gold,27,M,3,Post-Graduate,Divorced,$40K - $60K,Silver,21,4,3,1,15000,5520,5551,1143.09,49120,114,-21.46,0.957,Canada
ID_000212,Gold,40,M,0,High School,Married,$40K - $60K,Silver,46,2,5,5,10000,1392,19551,829.67,37812,142,0.26,0.359,UK
ID_000213,Premium,69,F,0,Unknown,Divorced,$60K - $80K,Platinum,32,2,0,2,3000,8228,13648,2748.78,17492,72,16.78,0.507,USA
ID_000214,Gold,66,F,0,Uneducated,Married,$60K - $80K,Silver,32,1,2,9,7500,6320,8137,2339.71,19152,76,82.91,0.636,USA
ID_000215,Gold,28,M,4,Graduate,Married,$60K - $80K,Blue,27,1,0,9,3000,7256,6073,4925.53,41145,62,102.87,0.832,Canada
ID_000216,Premium,19,F,0,Post-Graduate,Divorced,$80K - $120K,Blue,47,3,0,3,15000,7915,514,-692.58,16418,69,58.01,0.032,UK
ID_000217,Platinum,75,M,3,Uneducated,Divorced,$40K - $60K,Silver,55,2,3,4,2000,7828,12761,4108.22,33014,73,69.17,0.569,UK
ID_000218,Premium,43,M,4,Unknown,Married,$60K - $80K,Silver,11,4,0,4,15000,4801,788,2596.83,14774,64,43.54,0.541,UK
ID_000219,Platinum,53,M,3,Uneducated,Single,$120K+,Blue,22,1,2,9,3000,9976,12682,4295.72,6445,111,8.98,0.25,UK
ID_000220,Gold,50,F,4,Unknown,Divorced,$80K - $120K,Gold,36,4,1,7,7500,5130,9858,3163.47,45208,10,66.5,0.103,Canada
ID_000221,Gold,64,F,1,Unknown,Unknown,Less than $40K,Silver,23,1,0,4,10000,4453,13681,3574.1,47316,17,14.83,0.384,USA
ID_000222,Gold,30,F,1,Unknown,Divorced,$80K - $120K,Blue,37,2,5,1,2000,3216,14342,3720.2,25335,33,38.06,0.789,USA
ID_000223,Standard,57,F,1,Post-Graduate,Single,$80K - $120K,Silver,23,4,0,1,2000,7134,14600,-909.07,46730,125,128.98,0.674,Canada
ID_000224,Platinum,42,F,1,Unknown,Single,$80K - $120K,Blue,55,3,2,0,2000,5074,17864,4029.74,43799,1,133.41,0.147,Canada
ID_000225,Standard,21,F,4,Uneducated,Divorced,$120K+,Platinum,27,3,4,1,25000,8860,6665,3076.24,29261,131,8.66,0.414,UK
ID_000226,Standard,59,M,0,High School,Divorced,$40K - $60K,Silver,34,3,2,0,5000,9292,15148,4684.3,26952,58,32.97,0.183,UK
ID_000227,Premium,36,F,2,Uneducated,Unknown,$60K - $80K,Silver,20,1,3,2,25000,2196,3568,-200.85,36869,176,121.61,0.094,Canada
ID_000228,Standard,35,M,5,Post-Graduate,Divorced,$120K+,Gold,15,1,3,4,2000,9572,7101,4529.45,34584,78,137.6,0.203,Canada
ID_000229,Premium,54,M,2,Unknown,Single,$120K+,Gold,42,3,1,2,10000,3634,7300,4126.86,39327,110,149.86,0.731,Canada
ID_000230,Premium,47,F,1,High School,Unknown,$60K - $80K,Gold,4,4,0,6,5000,1819,6489,358.0,5423,35,31.64,0.613,UK
ID_000231,Standard,36,M,0,Post-Graduate,Divorced,$80K - $120K,Gold,29,1,1,9,10000,5774,6864,-255.58,11830,167,33.21,0.131,USA
ID_000232,Platinum,75,M,3,Graduate,Unknown,Less than $40K,Silver,55,3,5,1,15000,6106,11089,2771.67,17116,17,61.84,0.748,Canada
ID_000233,Platinum,40,M,0,Graduate,Unknown,$80K - $120K,Silver,40,1,5,4,1000,1022,16876,3055.74,8611,195,-17.75,0.596,Canada
ID_000234,Platinum,76,F,3,Graduate,Single,$80K - $120K,Gold,11,5,1,2,10000,677,3028,3265.51,12067,48,89.62,0.756,Canada
ID_000235,Platinum,71,F,2,High School,Single,$40K - $60K,Gold,49,4,0,1,3000,2498,12835,4073.33,17276,11,109.98,0.2,USA
ID_000236,Platinum,33,M,0,Uneducated,Married,$80K - $120K,Silver,7,2,0,3,15000,2551,4760,2340.24,26742,20,114.63,0.172,UK
ID_000237,Standard,18,F,0,High School,Single,Less than $40K,Platinum,11,4,2,8,5000,6812,2582,703.75,28284,84,-48.65,0.471,UK
ID_000238,Standard,29,M,5,High School,Married,$120K+,Blue,54,2,1,8,7500,5898,13620,4142.39,21431,11,145.92,0.053,USA
ID_000239,Gold,41,F,2,High School,Single,$80K - $120K,Gold,42,3,1,5,2000,3189,703,1600.35,891,176,67.12,0.697,USA
ID_000240,Platinum,51,M,0,Graduate,Single,$120K+,Blue,33,1,3,6,10000,5222,4043,1607.67,28578,158,-48.16,0.609,Canada
ID_000241,Standard,70,M,3,Uneducated,Married,$40K - $60K,Platinum,30,3,5,0,7500,1080,9290,1954.9,29836,36,83.26,0.21,USA
ID_000242,Gold,74,F,0,High School,Married,Less than $40K,Platinum,32,2,1,2,15000,8580,5763,4013.33,26992,187,9.7,0.813,USA
ID_000243,Platinum,25,F,3,Uneducated,Married,$60K - $80K,Platinum,40,5,5,1,2000,7951,3913,4824.67,19771,143,-4.66,0.599,USA
ID_000244,Premium,35,F,1,Unknown,Unknown,$60K - $80K,Silver,37,2,2,8,10000,2900,148,26.6,29978,74,148.88,0.167,Canada
ID_000245,Gold,74,F,0,High School,Married,$40K - $60K,Blue,13,1,5,9,7500,5784,7777,-267.13,18506,98,-44.35,0.468,UK
ID_000246,Standard,65,F,3,High School,Unknown,Less than $40K,Platinum,7,5,4,7,15000,5361,13959,726.88,20229,142,123.95,0.595,Canada
ID_000247,Premium,22,M,2,High School,Unknown,$120K+,Gold,24,1,1,2,15000,6914,11617,4425.47,49207,147,139.15,0.615,Canada
ID_000248,Premium,43,M,1,Unknown,Married,$40K - $60K,Platinum,55,5,2,9,3000,5540,3463,2168.74,17065,83,23.22,0.245,Canada
ID_000249,Premium,47,M,0,Unknown,Married,$80K - $120K,Gold,11,1,2,7,10000,2118,13276,-966.05,8157,154,43.22,0.336,USA
ID_000250,Gold,71,F,5,Graduate,Married,$120K+,Gold,31,2,4,9,3000,1382,15860,2491.52,3808,143,77.95,0.096,Canada
ID_000251,Standard,30,F,3,Post-Graduate,Single,$80K - $120K,Platinum,44,2,2,7,1000,2050,2259,2293.75,14373,98,-45.36,0.345,UK
ID_000252,Premium,36,M,5,Uneducated,Single,$80K - $120K,Gold,14,2,3,7,25000,5817,1104,-521.02,31158,59,80.8,0.36,UK
ID_000253,Platinum,46,M,0,Post-Graduate,Married,$120K+,Gold,44,2,4,3,25000,9320,2470,-106.22,17426,142,-27.22,0.404,UK
ID_000254,Premium,20,M,3,High School,Divorced,$80K - $120K,Silver,26,5,5,6,7500,2631,8155,-441.8,1012,101,-47.83,0.087,Canada
ID_000255,Premium,43,M,0,High School,Married,$60K - $80K,Blue,1,4,5,9,1000,9876,14260,2126.93,39788,117,-37.9,0.79,UK
ID_000256,Gold,57,F,1,Graduate,Divorced,$120K+,Silver,6,4,5,7,7500,913,19294,2185.89,29909,22,-6.28,0.466,USA
ID_000257,Gold,76,M,1,Post-Graduate,Single,$40K - $60K,Silver,59,3,5,9,3000,2489,2246,1760.84,12134,33,31.02,0.485,Canada
ID_000258,Standard,75,F,0,High School,Single,$60K - $80K,Silver,31,4,5,4,1000,9747,13740,1705.86,16524,42,126.34,0.156,Canada
ID_000259,Platinum,75,M,0,Post-Graduate,Divorced,$40K - $60K,Blue,43,3,5,8,2000,7847,6047,2482.69,5699,9,40.46,0.967,UK
ID_000260,Gold,29,F,4,Graduate,Single,Less than $40K,Blue,43,2,3,8,25000,2535,3456,2972.94,29596,105,27.86,0.204,Canada
ID_000261,Premium,19,F,0,Post-Graduate,Married,$40K - $60K,Platinum,12,1,1,2,10000,3100,16140,4782.69,44637,124,-8.77,0.171,UK
ID_000262,Standard,28,F,0,Uneducated,Divorced,$120K+,Silver,1,4,1,2,10000,5744,13139,2270.8,20184,130,149.71,0.864,Canada
ID_000263,Premium,61,F,5,Graduate,Divorced,$40K - $60K,Blue,52,4,2,7,15000,349,16074,594.13,6158,15,83.34,0.901,Canada
ID_000264,Premium,45,M,5,Post-Graduate,Unknown,Less than $40K,Platinum,52,2,2,6,3000,1055,13826,4847.6,4235,79,40.51,0.18,USA
ID_000265,Gold,35,M,1,High School,Single,$80K - $120K,Silver,56,2,5,8,5000,5445,19016,-365.42,2580,110,14.53,0.795,Canada
ID_000266,Standard,30,M,5,Unknown,Divorced,$120K+,Silver,6,4,4,1,3000,6780,10785,875.97,24401,114,44.87,0.038,Canada
ID_000267,Platinum,54,F,0,Unknown,Divorced,$60K - $80K,Gold,29,2,5,1,3000,7518,3081,4414.55,10490,66,101.07,0.445,Canada
ID_000268,Platinum,39,M,2,Graduate,Divorced,$60K - $80K,Blue,30,4,1,6,5000,864,10864,4663.2,24267,164,14.99,0.024,USA
ID_000269,Gold,29,M,0,Unknown,Single,$40K - $60K,Gold,55,1,0,7,7500,8643,1034,2870.04,37936,76,4.91,0.327,UK
ID_000270,Gold,19,M,4,Uneducated,Divorced,$60K - $80K,Silver,13,1,2,2,25000,5962,4066,-912.27,16412,55,-4.98,0.929,Canada
ID_000271,Standard,54,F,3,Graduate,Divorced,Less than $40K,Silver,30,3,4,0,5000,2084,1916,1655.43,11197,45,25.93,0.5,Canada
ID_000272,Platinum,24,F,1,High School,Married,$60K - $80K,Silver,12,4,2,9,7500,2078,14187,4596.53,15017,157,-43.84,0.066,UK
ID_000273,Platinum,43,F,5,High School,Married,$40K - $60K,Platinum,10,1,4,6,1000,8080,10599,4338.2,48405,159,99.19,0.462,USA
ID_000274,Platinum,43,M,2,Graduate,Unknown,$60K - $80K,Gold,55,1,1,5,25000,8835,19613,4362.65,39162,196,140.82,0.094,USA
ID_000275,Premium,41,M,3,Unknown,Divorced,$80K - $120K,Gold,39,5,2,0,1000,1678,5377,763.11,1511,117,131.05,0.941,UK
ID_000276,Platinum,29,M,2,Unknown,Single,$80K - $120K,Silver,10,1,5,8,1000,7852,5465,3948.89,15966,146,103.3,0.027,Canada
ID_000277,Premium,33,F,1,High School,Unknown,$60K - $80K,Gold,18,3,2,5,5000,3657,884,3033.87,46318,185,89.52,0.569,UK
ID_000278,Standard,40,M,5,Uneducated,Unknown,$120K+,Silver,6,1,0,4,7500,1285,7403,4362.23,34966,63,9.84,0.082,USA
ID_000279,Premium,57,F,4,Unknown,Unknown,$60K - $80K,Silver,56,2,1,2,2000,7464,5284,2827.48,21044,18,-28.33,0.336,UK
ID_000280,Standard,79,F,1,Uneducated,Divorced,$80K - $120K,Gold,8,5,4,8,15000,9182,14121,1250.91,1005,1,38.47,0.725,Canada
ID_000281,Platinum,77,F,2,Unknown,Unknown,$80K - $120K,Blue,20,4,0,6,3000,9103,1094,2806.41,48510,111,118.76,0.609,USA
ID_000282,Platinum,26,F,2,Graduate,Single,Less than $40K,Silver,55,3,4,3,5000,6886,4026,1147.04,43390,65,58.41,0.312,UK
ID_000283,Standard,49,M,1,Post-Graduate,Married,$40K - $60K,Silver,41,1,2,0,1000,8365,12110,-985.02,20007,133,92.26,0.081,USA
ID_000284,Gold,32,M,0,High School,Married,Less than $40K,Gold,16,4,3,3,2000,5565,3651,3900.61,45174,59,133.99,0.926,USA
ID_000285,Standard,54,F,1,Graduate,Divorced,$120K+,Gold,56,1,2,2,7500,6172,10774,4096.2,49219,60,86.22,0.601,UK
ID_000286,Gold,30,M,5,Unknown,Single,$40K - $60K,Gold,2,5,1,5,7500,4914,8879,3488.47,42757,80,-36.34,0.903,Canada
ID_000287,Premium,22,F,5,High School,Single,$60K - $80K,Silver,11,4,5,0,7500,1289,1368,364.98,25902,13,-31.38,0.727,Canada
ID_000288,Premium,28,M,4,Post-Graduate,Single,$60K - $80K,Blue,24,2,4,3,5000,3629,3841,-184.65,14089,191,-33.8,0.4,UK
ID_000289,Premium,27,M,1,Post-Graduate,Divorced,$120K+,Blue,19,2,0,0,3000,2181,1464,19.62,33054,12,21.54,0.912,UK
ID_000290,Platinum,69,F,3,Unknown,Single,$80K - $120K,Blue,4,4,2,0,3000,2667,16485,2005.9,26438,7,7.52,0.088,UK
ID_000291,Premium,30,F,5,High School,Married,$60K - $80K,Silver,3,2,4,5,2000,9947,16022,585.56,49549,49,-28.06,0.195,USA
ID_000292,Gold,58,F,5,Unknown,Single,Less than $40K,Gold,15,3,0,5,10000,3582,14988,4269.9,10869,9,28.35,0.662,UK
ID_000293,Premium,70,F,5,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,8,1000,6588,18852,2266.22,10629,191,-11.26,0.94,USA
ID_000294,Standard,63,M,0,Graduate,Divorced,$60K - $80K,Blue,4,3,3,6,10000,7147,14864,1700.98,39396,94,27.15,0.83,Canada
ID_000295,Standard,67,F,3,Graduate,Unknown,$80K - $120K,Blue,43,4,3,5,10000,6694,16850,4229.54,29497,165,38.87,0.344,Canada
ID_000296,Platinum,32,M,1,Uneducated,Unknown,$40K - $60K,Silver,17,3,5,2,10000,7680,11541,-513.56,1651,117,-49.0,0.091,USA
ID_000297,Standard,59,F,0,Post-Graduate,Divorced,$60K - $80K,Gold,9,5,2,2,1000,690,15007,4225.89,18286,166,89.4,0.411,USA
ID_000298,Gold,73,M,5,Post-Graduate,Divorced,$60K - $80K,Platinum,25,5,1,4,1000,2297,2687,3812.79,28177,198,24.35,0.817,UK
ID_000299,Premium,24,F,3,Unknown,Divorced,$80K - $120K,Gold,1,4,3,5,15000,5855,2746,3122.51,35291,30,105.45,0.785,Canada
ID_000300,Platinum,57,M,3,Uneducated,Divorced,$40K - $60K,Gold,40,3,4,5,25000,9013,17508,-334.02,17258,114,-27.08,0.046,UK
ID_000301,Premium,45,M,0,Uneducated,Single,Less than $40K,Gold,2,5,1,7,1000,3364,8224,-685.64,9216,48,8.11,0.431,USA
ID_000302,Premium,49,M,5,High School,Single,$40K - $60K,Blue,55,4,1,7,15000,2168,11472,-3.33,29368,157,3.89,0.406,USA
ID_000303,Gold,52,F,0,Unknown,Unknown,Less than $40K,Gold,45,5,2,0,2000,8757,10614,621.79,11600,198,-48.0,0.281,UK
ID_000304,Standard,32,F,2,Graduate,Divorced,$120K+,Blue,33,1,4,2,2000,974,16742,2697.4,36026,114,45.92,0.102,UK
ID_000305,Standard,65,F,5,High School,Divorced,$40K - $60K,Silver,22,1,4,4,25000,2134,848,-517.98,8089,27,142.73,0.53,USA
ID_000306,Premium,53,F,0,Uneducated,Single,Less than $40K,Platinum,42,5,0,8,7500,625,7911,98.24,18612,134,-47.23,0.489,UK
ID_000307,Platinum,38,M,1,Graduate,Divorced,$80K - $120K,Silver,12,4,3,3,5000,4353,19931,202.5,32913,91,74.29,0.603,USA
ID_000308,Standard,23,M,5,Post-Graduate,Married,Less than $40K,Silver,27,1,3,4,3000,1530,18646,3024.22,40549,140,121.34,0.601,USA
ID_000309,Platinum,18,M,4,Unknown,Single,$120K+,Platinum,11,5,1,0,25000,7607,6034,1077.03,3095,70,108.54,0.213,UK
ID_000310,Standard,21,F,5,Uneducated,Married,Less than $40K,Gold,42,2,1,6,25000,2069,7809,651.53,21777,100,7.49,0.645,USA
ID_000311,Platinum,28,M,2,Post-Graduate,Single,$40K - $60K,Gold,14,3,2,1,10000,58,12821,-825.46,39662,24,-14.98,0.664,Canada
ID_000312,Gold,61,M,0,Uneducated,Single,Less than $40K,Blue,14,5,4,0,2000,9014,12882,-433.88,15566,192,-7.14,0.787,Canada
ID_000313,Platinum,43,F,4,Graduate,Single,$40K - $60K,Gold,40,1,3,1,10000,1294,11965,2298.37,31651,95,19.29,0.687,UK
ID_000314,Gold,78,F,2,High School,Unknown,$120K+,Platinum,43,5,0,7,15000,4812,9613,2800.08,18521,129,-29.34,0.561,UK
ID_000315,Gold,54,M,1,Graduate,Unknown,Less than $40K,Silver,22,4,3,0,3000,664,18523,3453.52,18131,79,4.65,0.478,UK
ID_000316,Platinum,40,F,5,Unknown,Single,Less than $40K,Gold,9,1,3,0,7500,9556,15623,1984.92,10309,65,-4.24,0.398,Canada
ID_000317,Gold,46,F,4,Unknown,Single,$120K+,Blue,15,4,5,0,7500,5091,7889,614.14,19546,27,144.35,0.989,USA
ID_000318,Premium,38,F,0,Uneducated,Single,Less than $40K,Silver,59,4,5,1,10000,4518,10530,754.67,15486,136,84.09,0.164,USA
ID_000319,Gold,65,F,0,Graduate,Single,$40K - $60K,Silver,33,4,3,0,2000,8225,2340,2904.97,23623,167,75.34,0.858,USA
ID_000320,Standard,62,M,1,High School,Divorced,$60K - $80K,Blue,57,5,1,1,25000,9825,19288,1558.38,47189,156,126.87,0.522,UK
ID_000321,Platinum,62,M,2,Unknown,Divorced,$60K - $80K,Silver,19,1,4,6,1000,1200,5052,-49.73,14372,97,-14.83,0.873,Canada
ID_000322,Premium,66,M,4,High School,Divorced,$40K - $60K,Blue,31,4,4,0,5000,3621,12398,-976.69,24225,59,-35.65,0.222,UK
ID_000323,Platinum,44,M,1,Post-Graduate,Unknown,Less than $40K,Blue,18,2,3,9,3000,1585,5046,559.97,36079,154,125.62,0.985,Canada
ID_000324,Standard,56,M,2,Uneducated,Married,$40K - $60K,Platinum,12,3,4,1,3000,698,8928,3533.36,27105,65,20.45,0.391,UK
ID_000325,Standard,57,F,3,High School,Single,$120K+,Platinum,40,5,2,2,15000,7669,4235,2988.38,9627,36,26.98,0.463,USA
ID_000326,Standard,30,M,3,Uneducated,Divorced,$40K - $60K,Gold,58,2,1,1,7500,9701,2908,-414.5,11710,163,-43.88,0.931,Canada
ID_000327,Gold,40,M,2,Post-Graduate,Divorced,$60K - $80K,Platinum,37,1,1,2,3000,1597,17657,1665.01,44488,125,-46.99,0.803,UK
ID_000328,Gold,76,F,0,High School,Divorced,$80K - $120K,Silver,45,3,4,6,1000,5785,13819,-132.34,1565,15,89.75,0.901,USA
ID_000329,Platinum,33,F,0,High School,Single,$120K+,Gold,49,4,3,1,2000,3816,14442,1837.62,30949,55,78.85,0.88,USA
ID_000330,Platinum,47,F,3,Post-Graduate,Single,Less than $40K,Gold,1,2,3,2,25000,2237,11066,-335.91,48168,95,6.61,0.576,UK
ID_000331,Premium,78,M,0,Graduate,Married,$40K - $60K,Blue,34,2,5,5,5000,7357,19919,3076.67,15623,50,-7.25,0.186,UK
ID_000332,Premium,21,F,0,High School,Unknown,$120K+,Platinum,7,4,3,3,15000,737,8438,2503.8,25850,96,109.68,0.553,Canada
ID_000333,Platinum,57,F,2,High School,Married,$60K - $80K,Blue,2,4,4,0,5000,9129,19593,554.09,15623,132,-33.76,0.997,UK
ID_000334,Gold,33,F,5,Unknown,Single,Less than $40K,Gold,57,2,3,7,15000,8332,13203,4954.54,5128,98,75.48,0.646,UK
ID_000335,Standard,48,M,2,Graduate,Married,$40K - $60K,Blue,22,1,5,6,1000,1638,2082,2531.84,15594,111,-29.84,0.971,UK
ID_000336,Platinum,70,F,0,High School,Divorced,$40K - $60K,Silver,4,5,5,7,3000,9123,434,612.44,31585,167,145.68,0.809,UK
ID_000337,Premium,59,F,2,Post-Graduate,Married,Less than $40K,Silver,45,1,4,8,15000,8053,2517,1146.47,49304,160,146.64,0.932,UK
ID_000338,Gold,42,M,4,Uneducated,Divorced,$80K - $120K,Gold,46,1,0,8,25000,9062,3914,4496.99,27528,123,4.63,0.046,Canada
ID_000339,Platinum,61,F,3,Post-Graduate,Married,$80K - $120K,Silver,20,5,5,2,25000,5402,457,219.16,9279,188,77.28,0.733,Canada
ID_000340,Platinum,29,M,5,Graduate,Divorced,$120K+,Platinum,3,1,4,8,1000,8570,8119,222.61,12034,3,-46.71,0.413,USA
ID_000341,Gold,43,M,4,Unknown,Married,$40K - $60K,Gold,9,3,2,5,5000,8620,13072,2423.38,5624,63,16.18,0.656,Canada
ID_000342,Platinum,54,F,4,Unknown,Unknown,$120K+,Platinum,18,4,3,9,1000,6107,5052,992.83,39391,91,-2.54,0.56,Canada
ID_000343,Gold,65,M,0,Unknown,Married,Less than $40K,Silver,57,2,3,9,5000,6434,12979,825.12,45594,155,8.6,0.511,USA
ID_000344,Standard,50,F,0,Post-Graduate,Single,$120K+,Blue,16,5,1,1,3000,3748,7760,1461.86,46205,107,32.39,0.69,Canada
ID_000345,Gold,45,F,4,Uneducated,Single,$40K - $60K,Platinum,51,1,5,0,10000,9101,8887,3986.71,2546,26,33.3,0.944,UK
ID_000346,Gold,26,F,4,Uneducated,Divorced,$80K - $120K,Platinum,52,2,4,3,5000,3868,13501,4046.07,44097,117,28.46,0.585,USA
ID_000347,Gold,29,F,1,High School,Single,$80K - $120K,Silver,9,3,0,8,25000,755,7396,2995.21,35444,127,114.5,0.64,Canada
ID_000348,Platinum,22,M,1,Uneducated,Divorced,Less than $40K,Platinum,19,1,3,1,25000,9060,10802,2463.78,39761,20,-38.84,0.163,Canada
ID_000349,Platinum,71,F,3,Uneducated,Unknown,$60K - $80K,Platinum,6,1,1,0,1000,8912,13768,-906.22,2106,162,14.83,0.522,USA
ID_000350,Gold,69,F,4,High School,Single,$120K+,Blue,44,1,4,1,7500,3486,10524,2390.63,27303,39,-45.11,0.895,UK
ID_000351,Platinum,71,F,2,Post-Graduate,Single,Less than $40K,Gold,15,3,1,6,5000,7983,16410,4724.53,14103,9,-33.86,0.385,USA
ID_000352,Premium,45,M,5,Post-Graduate,Divorced,$80K - $120K,Silver,53,4,0,4,7500,1523,2997,4023.96,45206,19,108.32,0.135,Canada
ID_000353,Premium,73,M,1,Graduate,Unknown,$40K - $60K,Blue,6,2,4,4,7500,6949,8884,-133.49,21416,75,-16.98,0.005,Canada
ID_000354,Platinum,52,F,0,Post-Graduate,Unknown,$40K - $60K,Blue,5,1,3,9,7500,6647,19419,4843.85,30972,142,19.32,0.364,UK
ID_000355,Platinum,22,M,4,Unknown,Married,$60K - $80K,Gold,29,1,4,3,1000,3473,9981,299.81,14128,101,117.18,0.956,USA
ID_000356,Gold,51,M,2,Unknown,Divorced,$60K - $80K,Gold,46,3,3,0,1000,3139,8890,-257.11,42177,56,90.84,0.861,USA
ID_000357,Standard,63,F,5,Graduate,Divorced,$80K - $120K,Silver,27,3,2,7,3000,1765,4565,733.63,7740,104,-9.62,0.966,Canada
ID_000358,Platinum,51,F,2,Uneducated,Unknown,$60K - $80K,Silver,51,2,3,0,5000,3560,11020,-153.14,3048,166,148.31,0.092,UK
ID_000359,Premium,30,F,2,Graduate,Divorced,$60K - $80K,Silver,50,2,1,9,10000,5384,15631,348.07,7231,97,3.52,0.211,UK
ID_000360,Gold,56,F,0,High School,Single,$40K - $60K,Blue,58,1,0,2,25000,5499,1835,852.82,47009,124,6.99,0.527,USA
ID_000361,Platinum,59,F,1,Graduate,Single,$120K+,Platinum,45,1,4,1,2000,1978,9147,2544.68,26906,71,80.37,0.89,USA
ID_000362,Premium,62,M,2,Graduate,Single,$40K - $60K,Gold,41,1,2,1,10000,8648,3011,2682.71,30783,199,92.25,0.288,UK
ID_000363,Premium,65,F,5,Unknown,Divorced,$40K - $60K,Silver,52,1,2,8,7500,8468,3334,2206.62,2414,49,66.94,0.286,USA
